date,signal_id,direction,raw_value,triggered,universe_size,valid_count,version,quality_available,score_available,change_available,signal_available,limit_hit_net_rank250,limit_close_net_rank250,limit_hit_rank_history_count,limit_close_rank_history_count,limit_rank_history_count,limit_score,limit_score_change_5d,limit_up_hit_count,limit_down_hit_count,limit_up_close_count,limit_down_close_count,limit_hit_net_count,limit_close_net_count,limit_up_hit_ratio,limit_down_hit_ratio,limit_up_close_ratio,limit_down_close_ratio,limit_hit_net_ratio,limit_close_net_ratio,valid_count_limit,limit_price_missing_count,limit_hit_total_ratio,limit_close_total_ratio,episode_id,episode_number,episode_day,episode_stage,event_onset,event_continuation,event_exit,event_capped_confirmation,capped_confirmation_reason,capped_confirmation_n
2015-07-02,limit_up_down_breadth_top,top,0.006,False,2526,2102,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.008,0.004,250,250,250,0.006,-0.016,23,1598,13,1370,-1575,-1357,0.01094196004,0.7602283539,0.006184586108,0.6517602284,-0.7492863939,-0.6455756422,2102,0,0.77117031394,0.657944814508,,,,inactive,False,False,False,False,,2
2015-07-03,limit_up_down_breadth_top,top,0.006,False,2526,2051,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.008,0.004,250,250,250,0.006,0.006,41,1753,9,1344,-1712,-1335,0.01999024866,0.8547050219,0.004388103364,0.6552901024,-0.8347147733,-0.650901999,2051,0,0.87469527056,0.6596782057639999,,,,inactive,False,False,False,False,,2
2015-07-06,limit_up_down_breadth_top,top,0.03,False,2526,1998,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.04,0.02,250,250,250,0.03,0.026,1086,1476,29,861,-390,-832,0.5435435435,0.7387387387,0.01451451451,0.4309309309,-0.1951951952,-0.4164164164,1998,0,1.2822822822,0.44544544541000003,,,,inactive,False,False,False,False,,2
2015-07-07,limit_up_down_breadth_top,top,0.004,False,2526,1802,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.004,0.004,250,250,250,0.004,-0.492,14,1699,13,1567,-1685,-1554,0.007769145394,0.9428412875,0.007214206437,0.8695893452,-0.9350721421,-0.8623751387,1802,0,0.9506104328939999,0.876803551637,,,,inactive,False,False,False,False,,2
2015-07-08,limit_up_down_breadth_top,top,0.01,False,2526,1274,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.0,0.02,250,250,250,0.01,-0.004,49,1269,8,757,-1220,-749,0.03846153846,0.9960753532,0.006279434851,0.5941915228,-0.9576138148,-0.5879120879,1274,0,1.03453689166,0.600470957651,,,,inactive,False,False,False,False,,2
2015-07-09,limit_up_down_breadth_top,top,1.0,False,2526,1160,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,1.0,1.0,250,250,250,1.0,0.994,1135,350,1131,0,785,1131,0.9784482759,0.3017241379,0.975,0.0,0.6767241379,0.975,1160,0,1.2801724138000001,0.975,,,,inactive,False,False,False,False,,2
2015-07-10,limit_up_down_breadth_top,top,0.998,False,2526,1217,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,1.0,0.996,250,250,250,0.998,0.992,1174,3,1160,0,1171,1160,0.9646672145,0.002465078061,0.9531635168,0.0,0.9622021364,0.9531635168,1217,0,0.9671322925610001,0.9531635168,,,,inactive,False,False,False,False,,2
2015-07-13,limit_up_down_breadth_top,top,0.994,False,2526,1552,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.996,0.992,250,250,250,0.994,0.964,1394,12,1386,4,1382,1382,0.8981958763,0.007731958763,0.8930412371,0.002577319588,0.8904639175,0.8904639175,1552,0,0.905927835063,0.8956185566880001,,,,inactive,False,False,False,False,,2
2015-07-14,limit_up_down_breadth_top,top,0.988,False,2526,1789,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.988,0.988,250,250,250,0.988,0.984,956,50,784,40,906,744,0.5343767468,0.02794857462,0.4382336501,0.0223588597,0.5064281722,0.4158747904,1789,0,0.56232532142,0.4605925098,,,,inactive,False,False,False,False,,2
2015-07-15,limit_up_down_breadth_top,top,0.03,False,2526,1880,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.036,0.024,250,250,250,0.03,0.019999999999999997,469,1252,135,1129,-783,-994,0.2494680851,0.6659574468,0.07180851064,0.6005319149,-0.4164893617,-0.5287234043,1880,0,0.9154255319,0.6723404255400001,,,,inactive,False,False,False,False,,2
2015-07-16,limit_up_down_breadth_top,top,0.43000000000000005,False,2526,1896,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.048,0.812,250,250,250,0.43000000000000005,-0.57,178,613,122,39,-435,83,0.09388185654,0.3233122363,0.06434599156,0.02056962025,-0.2294303797,0.04377637131,1896,0,0.41719409284,0.08491561181,,,,inactive,False,False,False,False,,2
2015-07-17,limit_up_down_breadth_top,top,0.984,False,2526,1935,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.984,0.984,250,250,250,0.984,-0.014000000000000012,680,14,481,7,666,474,0.3514211886,0.007235142119,0.2485788114,0.003617571059,0.3441860465,0.2449612403,1935,0,0.358656330719,0.252196382459,,,,inactive,False,False,False,False,,2
2015-07-20,limit_up_down_breadth_top,top,0.97,False,2526,1999,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.968,0.972,250,250,250,0.97,-0.02400000000000002,371,20,322,10,351,312,0.1855927964,0.0100050025,0.1610805403,0.005002501251,0.1755877939,0.156078039,1999,0,0.1955977989,0.16608304155099998,,,,inactive,False,False,False,False,,2
2015-07-21,limit_up_down_breadth_top,top,0.96,False,2526,2024,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.956,0.964,250,250,250,0.96,-0.028000000000000025,324,23,271,14,301,257,0.1600790514,0.01136363636,0.1338932806,0.006916996047,0.148715415,0.1269762846,2024,0,0.17144268776000002,0.140810276647,,,,inactive,False,False,False,False,,2
2015-07-22,limit_up_down_breadth_top,top,0.9359999999999999,False,2526,2040,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.928,0.944,250,250,250,0.9359999999999999,0.9059999999999999,242,16,203,8,226,195,0.118627451,0.007843137255,0.09950980392,0.003921568627,0.1107843137,0.09558823529,2040,0,0.126470588255,0.103431372547,,,,inactive,False,False,False,False,,2
2015-07-23,limit_up_down_breadth_top,top,0.944,False,2526,2038,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.944,0.944,250,250,250,0.944,0.5139999999999999,256,7,211,2,249,209,0.1256133464,0.003434739941,0.1035328754,0.0009813542689,0.1221786065,0.1025515211,2038,0,0.12904808634099998,0.1045142296689,,,,inactive,False,False,False,False,,2
2015-07-24,limit_up_down_breadth_top,top,0.8240000000000001,True,2526,2044,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.864,0.784,250,250,250,0.8240000000000001,-0.15999999999999992,172,9,91,4,163,87,0.08414872798,0.004403131115,0.04452054795,0.001956947162,0.07974559687,0.04256360078,2044,0,0.088551859095,0.046477495112,limit_up_down_breadth_top::top::limit_up_down_breadth_v1_20120705_20260814::000017,17,1,onset,True,False,False,False,,2
2015-07-27,limit_up_down_breadth_top,top,0.012,False,2526,2037,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.016,0.008,250,250,250,0.012,-0.958,84,1787,26,1664,-1703,-1638,0.0412371134,0.8772704958,0.01276386843,0.8168875798,-0.8360333824,-0.8041237113,2037,0,0.9185076092000001,0.82965144823,limit_up_down_breadth_top::top::limit_up_down_breadth_v1_20120705_20260814::000017,17,,exit,False,False,True,True,short_episode_exit,2
2015-07-28,limit_up_down_breadth_top,top,0.038,False,2526,2039,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.028,0.048,250,250,250,0.038,-0.9219999999999999,74,1257,51,317,-1183,-266,0.03629230015,0.616478666,0.02501226091,0.1554683668,-0.5801863659,-0.1304561059,2039,0,0.65277096615,0.18048062771,,,,inactive,False,False,False,False,,2
2015-07-29,limit_up_down_breadth_top,top,0.962,False,2526,2046,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.956,0.968,250,250,250,0.962,0.026000000000000023,410,94,316,6,316,310,0.2003910068,0.04594330401,0.1544477028,0.00293255132,0.1544477028,0.1515151515,2046,0,0.24633431080999998,0.15738025412,,,,inactive,False,False,False,False,,2
2015-07-30,limit_up_down_breadth_top,top,0.088,False,2526,2052,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.104,0.072,250,250,250,0.088,-0.856,96,121,24,84,-25,-60,0.04678362573,0.0589668616,0.01169590643,0.04093567251,-0.01218323587,-0.02923976608,2052,0,0.10575048733,0.05263157894,,,,inactive,False,False,False,False,,2
2015-07-31,limit_up_down_breadth_top,top,0.088,False,2526,2059,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.088,0.088,250,250,250,0.088,-0.7360000000000001,47,170,40,67,-123,-27,0.02282661486,0.08256435163,0.01942690627,0.03254006799,-0.05973773677,-0.01311316173,2059,0,0.10539096649,0.05196697425999999,,,,inactive,False,False,False,False,,2
2015-08-03,limit_up_down_breadth_top,top,0.048,False,2526,2053,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.048,0.048,250,250,250,0.048,0.036000000000000004,38,890,34,437,-852,-403,0.0185094983,0.4335119338,0.01656113005,0.2128592304,-0.4150024355,-0.1962981003,2053,0,0.4520214321,0.22942036045,,,,inactive,False,False,False,False,,2
2015-08-04,limit_up_down_breadth_top,top,0.982,False,2526,2051,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.98,0.984,250,250,250,0.982,0.944,710,41,611,6,669,605,0.3461725987,0.01999024866,0.2979034617,0.002925402243,0.3261823501,0.2949780595,2051,0,0.36616284736,0.30082886394299996,,,,inactive,False,False,False,False,,2
2015-08-05,limit_up_down_breadth_top,top,0.722,False,2526,2054,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.744,0.7,250,250,250,0.722,-0.24,103,17,69,11,86,58,0.05014605648,0.008276533593,0.03359298929,0.00535540409,0.04186952288,0.0282375852,2054,0,0.058422590073,0.03894839338,,,,inactive,False,False,False,False,,2
2015-08-06,limit_up_down_breadth_top,top,0.706,False,2526,2054,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.704,0.708,250,250,250,0.706,0.618,102,22,76,14,80,62,0.04965920156,0.01071080818,0.03700097371,0.006815968841,0.03894839338,0.03018500487,2054,0,0.060370009739999994,0.043816942551,,,,inactive,False,False,False,False,,2
2015-08-07,limit_up_down_breadth_top,top,0.902,False,2526,2057,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.888,0.916,250,250,250,0.902,0.8140000000000001,207,7,184,3,200,181,0.1006319883,0.003403014098,0.0894506563,0.001458434614,0.09722897423,0.08799222168,2057,0,0.10403500239800001,0.090909090914,,,,inactive,False,False,False,False,,2
2015-08-10,limit_up_down_breadth_top,top,0.96,False,2526,2054,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.964,0.956,250,250,250,0.96,0.9119999999999999,377,5,280,0,372,280,0.1835443038,0.002434274586,0.1363193768,0.0,0.1811100292,0.1363193768,2054,0,0.18597857838600002,0.1363193768,,,,inactive,False,False,False,False,,2
2015-08-11,limit_up_down_breadth_top,top,0.8300000000000001,True,2526,2061,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.852,0.808,250,250,250,0.8300000000000001,-0.1519999999999999,181,5,114,2,176,112,0.0878214459,0.002426006793,0.05531295488,0.0009704027171,0.08539543911,0.05434255216,2061,0,0.090247452693,0.0562833575971,limit_up_down_breadth_top::top::limit_up_down_breadth_v1_20120705_20260814::000018,18,1,onset,True,False,False,False,,2
2015-08-12,limit_up_down_breadth_top,top,0.708,False,2526,2061,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.736,0.68,250,250,250,0.708,-0.014000000000000012,96,9,61,4,87,57,0.04657933042,0.004366812227,0.02959728287,0.001940805434,0.0422125182,0.02765647744,2061,0,0.050946142647,0.031538088304000005,limit_up_down_breadth_top::top::limit_up_down_breadth_v1_20120705_20260814::000018,18,,exit,False,False,True,True,short_episode_exit,2
2015-08-13,limit_up_down_breadth_top,top,0.86,False,2526,2065,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.844,0.876,250,250,250,0.86,0.15400000000000003,179,12,160,5,167,155,0.08668280872,0.005811138015,0.07748184019,0.002421307506,0.0808716707,0.07506053269,2065,0,0.092493946735,0.079903147696,,,,inactive,False,False,False,False,,2
2015-08-14,limit_up_down_breadth_top,top,0.84,False,2526,2076,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.844,0.836,250,250,250,0.84,-0.062000000000000055,174,6,133,5,168,128,0.0838150289,0.00289017341,0.0640655106,0.002408477842,0.08092485549,0.06165703276,2076,0,0.08670520231,0.066473988442,,,,inactive,False,False,False,False,,2
2015-08-17,limit_up_down_breadth_top,top,0.894,False,2526,2074,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.888,0.9,250,250,250,0.894,-0.06599999999999995,224,13,178,6,211,172,0.1080038573,0.006268081003,0.08582449373,0.002892960463,0.1017357763,0.08293153327,2074,0,0.114271938303,0.088717454193,,,,inactive,False,False,False,False,,2
2015-08-18,limit_up_down_breadth_top,top,0.018000000000000002,False,2526,2076,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.024,0.012,250,250,250,0.018000000000000002,-0.812,72,1695,22,1462,-1623,-1440,0.03468208092,0.8164739884,0.0105973025,0.704238921,-0.7817919075,-0.6936416185,2076,0,0.85115606932,0.7148362235,,,,inactive,False,False,False,False,,2
2015-08-19,limit_up_down_breadth_top,top,0.478,False,2526,2081,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.084,0.872,250,250,250,0.478,-0.22999999999999998,192,441,166,8,-249,158,0.09226333494,0.2119173474,0.07976934166,0.003844305622,-0.1196540125,0.07592503604,2081,0,0.30418068234,0.083613647282,,,,inactive,False,False,False,False,,2
2015-08-20,limit_up_down_breadth_top,top,0.092,False,2526,2085,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.108,0.076,250,250,250,0.092,-0.768,91,152,40,116,-61,-76,0.04364508393,0.07290167866,0.01918465228,0.05563549161,-0.02925659472,-0.03645083933,2085,0,0.11654676258999999,0.07482014389,,,,inactive,False,False,False,False,,2
2015-08-21,limit_up_down_breadth_top,top,0.06,False,2526,2087,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.064,0.056,250,250,250,0.06,-0.78,19,504,6,314,-485,-308,0.009103977,0.2414949689,0.002874940105,0.1504551989,-0.2323909919,-0.1475802587,2087,0,0.2505989459,0.153330139005,,,,inactive,False,False,False,False,,2
2015-08-24,limit_up_down_breadth_top,top,0.0,False,2526,2087,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.0,0.0,250,250,250,0.0,-0.894,6,2071,5,1998,-2065,-1993,0.002874940105,0.9923334931,0.002395783421,0.9573550551,-0.9894585529,-0.9549592717,2087,0,0.995208433205,0.959750838521,,,,inactive,False,False,False,False,,2
2015-08-25,limit_up_down_breadth_top,top,0.008,False,2526,2084,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.012,0.004,250,250,250,0.008,-0.010000000000000002,14,1982,1,1855,-1968,-1854,0.006717850288,0.9510556622,0.0004798464491,0.8901151631,-0.9443378119,-0.8896353167,2084,0,0.957773512488,0.8905950095491001,,,,inactive,False,False,False,False,,2
2015-08-26,limit_up_down_breadth_top,top,0.06,False,2526,2072,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.064,0.056,250,250,250,0.06,-0.418,112,889,18,660,-777,-642,0.05405405405,0.4290540541,0.008687258687,0.3185328185,-0.375,-0.3098455598,2072,0,0.48310810815000005,0.32722007718699997,,,,inactive,False,False,False,False,,2
2015-08-27,limit_up_down_breadth_top,top,0.728,False,2526,2053,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.528,0.928,250,250,250,0.728,0.636,259,207,226,26,52,200,0.1261568436,0.1008280565,0.1100828057,0.01266439357,0.02532878714,0.09741841208,2053,0,0.2269849001,0.12274719927,,,,inactive,False,False,False,False,,2
2015-08-28,limit_up_down_breadth_top,top,0.978,False,2526,2061,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.976,0.98,250,250,250,0.978,0.9179999999999999,659,23,567,6,636,561,0.3197476953,0.01115963125,0.2751091703,0.002911208151,0.308588064,0.2721979622,2061,0,0.33090732655000005,0.27802037845099997,,,,inactive,False,False,False,False,,2
2015-08-31,limit_up_down_breadth_top,top,0.094,False,2526,2065,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.108,0.08,250,250,250,0.094,0.094,74,277,42,231,-203,-189,0.03583535109,0.1341404358,0.02033898305,0.1118644068,-0.09830508475,-0.09152542373,2065,0,0.16997578689,0.13220338985,,,,inactive,False,False,False,False,,2
2015-09-01,limit_up_down_breadth_top,top,0.044,False,2526,2066,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.044,0.044,250,250,250,0.044,0.036,21,1192,10,959,-1171,-949,0.01016456922,0.5769603098,0.004840271055,0.4641819942,-0.5667957406,-0.4593417231,2066,0,0.58712487902,0.469022265255,,,,inactive,False,False,False,False,,2
2015-09-02,limit_up_down_breadth_top,top,0.08199999999999999,False,2526,2072,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.088,0.076,250,250,250,0.08199999999999999,0.021999999999999992,76,531,30,334,-455,-304,0.03667953668,0.2562741313,0.01447876448,0.1611969112,-0.2195945946,-0.1467181467,2072,0,0.29295366798,0.17567567567999998,,,,inactive,False,False,False,False,,2
2015-09-07,limit_up_down_breadth_top,top,0.638,False,2526,2065,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.76,0.516,250,250,250,0.638,-0.08999999999999997,200,78,67,29,122,38,0.09685230024,0.03777239709,0.03244552058,0.01404358354,0.05907990315,0.01840193705,2065,0,0.13462469733,0.04648910412,,,,inactive,False,False,False,False,,2
2015-09-08,limit_up_down_breadth_top,top,0.944,False,2526,2084,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.94,0.948,250,250,250,0.944,-0.03400000000000003,382,66,286,21,316,265,0.1833013436,0.03166986564,0.1372360845,0.01007677543,0.1516314779,0.127159309,2084,0,0.21497120924000002,0.14731285992999998,,,,inactive,False,False,False,False,,2
2015-09-09,limit_up_down_breadth_top,top,0.914,False,2526,2089,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.924,0.904,250,250,250,0.914,0.8200000000000001,279,17,202,9,262,193,0.1335567257,0.008137865007,0.0966969842,0.004308281474,0.1254188607,0.09238870273,2089,0,0.141694590707,0.101005265674,,,,inactive,False,False,False,False,,2
2015-09-10,limit_up_down_breadth_top,top,0.32799999999999996,False,2526,2094,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.372,0.284,250,250,250,0.32799999999999996,0.284,62,24,37,16,38,21,0.02960840497,0.01146131805,0.017669532,0.007640878701,0.01814708691,0.0100286533,2094,0,0.04106972302,0.025310410701,,,,inactive,False,False,False,False,,2
2015-09-11,limit_up_down_breadth_top,top,0.65,False,2526,2100,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.632,0.668,250,250,250,0.65,0.5680000000000001,99,21,80,14,78,66,0.04714285714,0.01,0.0380952381,0.006666666667,0.03714285714,0.03142857143,2100,0,0.05714285714,0.044761904766999996,,,,inactive,False,False,False,False,,2
2015-09-14,limit_up_down_breadth_top,top,0.036,False,2526,2098,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.036,0.036,250,250,250,0.036,-0.602,35,1636,14,1295,-1601,-1281,0.01668255481,0.7797902765,0.006673021926,0.6172545281,-0.7631077216,-0.6105815062,2098,0,0.79647283131,0.623927550026,,,,inactive,False,False,False,False,,2
2015-09-15,limit_up_down_breadth_top,top,0.062,False,2526,2103,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.06,0.064,250,250,250,0.062,-0.8819999999999999,25,972,14,691,-947,-677,0.01188777936,0.4621968616,0.006657156443,0.3285782216,-0.4503090823,-0.3219210651,2103,0,0.47408464096,0.335235378043,,,,inactive,False,False,False,False,,2
2015-09-16,limit_up_down_breadth_top,top,0.99,False,2526,2109,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.992,0.988,250,250,250,0.99,0.07599999999999996,1738,44,1000,19,1694,981,0.8240872451,0.02086296823,0.4741583689,0.009009009009,0.8032242769,0.4651493599,2109,0,0.84495021333,0.483167377909,,,,inactive,False,False,False,False,,2
2015-09-17,limit_up_down_breadth_top,top,0.432,False,2526,2104,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.724,0.14,250,250,250,0.432,0.10400000000000004,163,60,26,52,103,-26,0.07747148289,0.02851711027,0.01235741445,0.0247148289,0.04895437262,-0.01235741445,2104,0,0.10598859316,0.03707224335,,,,inactive,False,False,False,False,,2
2015-09-18,limit_up_down_breadth_top,top,0.528,False,2526,2108,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.508,0.548,250,250,250,0.528,-0.122,82,28,68,23,54,45,0.03889943074,0.01328273245,0.03225806452,0.01091081594,0.02561669829,0.02134724858,2108,0,0.05218216319,0.043168880459999996,,,,inactive,False,False,False,False,,2
2015-09-21,limit_up_down_breadth_top,top,0.87,False,2526,2112,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.856,0.884,250,250,250,0.87,0.834,219,24,195,16,195,179,0.1036931818,0.01136363636,0.09232954545,0.007575757576,0.09232954545,0.08475378788,2112,0,0.11505681816,0.099905303026,,,,inactive,False,False,False,False,,2
2015-09-22,limit_up_down_breadth_top,top,0.636,False,2526,2119,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.616,0.656,250,250,250,0.636,0.5740000000000001,99,23,81,16,76,65,0.04672015101,0.0108541765,0.0382255781,0.007550731477,0.03586597452,0.03067484663,2119,0,0.05757432751,0.045776309577,,,,inactive,False,False,False,False,,2
2015-09-23,limit_up_down_breadth_top,top,0.488,False,2526,2103,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.484,0.492,250,250,250,0.488,-0.502,71,19,55,16,52,39,0.03376129339,0.009034712316,0.0261531146,0.007608178792,0.02472658107,0.01854493581,2103,0,0.042796005706000007,0.033761293392,,,,inactive,False,False,False,False,,2
2015-09-24,limit_up_down_breadth_top,top,0.66,False,2526,2109,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.656,0.664,250,250,250,0.66,0.22800000000000004,106,22,82,14,84,68,0.0502607871,0.01043148412,0.03888098625,0.006638217165,0.03982930299,0.03224276908,2109,0,0.06069227122,0.045519203415,,,,inactive,False,False,False,False,,2
2015-09-25,limit_up_down_breadth_top,top,0.132,False,2526,2118,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.136,0.128,250,250,250,0.132,-0.396,37,190,24,64,-153,-40,0.01746931067,0.08970727101,0.01133144476,0.03021718602,-0.07223796034,-0.01888574127,2118,0,0.10717658168000001,0.04154863078,,,,inactive,False,False,False,False,,2
2015-09-28,limit_up_down_breadth_top,top,0.734,False,2526,2115,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.72,0.748,250,250,250,0.734,-0.136,135,28,118,14,107,104,0.06382978723,0.01323877069,0.05579196217,0.006619385343,0.05059101655,0.04917257683,2115,0,0.07706855792,0.062411347513,,,,inactive,False,False,False,False,,2
2015-09-29,limit_up_down_breadth_top,top,0.268,False,2526,2117,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.264,0.272,250,250,250,0.268,-0.368,50,29,37,19,21,18,0.02361832782,0.01369863014,0.01747756259,0.008974964573,0.009919697685,0.008502598016,2117,0,0.03731695796,0.026452527163,,,,inactive,False,False,False,False,,2
2015-09-30,limit_up_down_breadth_top,top,0.392,False,2526,2125,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.424,0.36,250,250,250,0.392,-0.09599999999999997,62,19,39,11,43,28,0.02917647059,0.008941176471,0.01835294118,0.005176470588,0.02023529412,0.01317647059,2125,0,0.038117647061,0.023529411767999997,,,,inactive,False,False,False,False,,2
2015-10-08,limit_up_down_breadth_top,top,0.868,False,2526,2120,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.888,0.848,250,250,250,0.868,0.20799999999999996,243,13,169,7,230,162,0.1146226415,0.006132075472,0.07971698113,0.003301886792,0.108490566,0.07641509434,2120,0,0.12075471697199999,0.083018867922,,,,inactive,False,False,False,False,,2
2015-10-09,limit_up_down_breadth_top,top,0.7,False,2526,2128,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.712,0.688,250,250,250,0.7,0.568,119,13,94,12,106,82,0.05592105263,0.006109022556,0.04417293233,0.005639097744,0.04981203008,0.03853383459,2128,0,0.062030075186000004,0.049812030073999994,,,,inactive,False,False,False,False,,2
2015-10-12,limit_up_down_breadth_top,top,0.874,False,2526,2126,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.92,0.828,250,250,250,0.874,0.14,315,17,167,11,298,156,0.1481655691,0.007996237065,0.07855126999,0.005174035748,0.1401693321,0.07337723424,2126,0,0.156161806165,0.08372530573800001,,,,inactive,False,False,False,False,,2
2015-10-13,limit_up_down_breadth_top,top,0.6819999999999999,False,2526,2127,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.696,0.668,250,250,250,0.6819999999999999,0.4139999999999999,116,16,90,15,100,75,0.05453690644,0.007522331923,0.04231311707,0.007052186178,0.04701457452,0.03526093089,2127,0,0.062059238363,0.049365303248,,,,inactive,False,False,False,False,,2
2015-10-14,limit_up_down_breadth_top,top,0.51,False,2526,2131,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.544,0.476,250,250,250,0.51,0.118,80,15,53,12,65,41,0.03754106053,0.00703894885,0.0248709526,0.00563115908,0.03050211168,0.01923979352,2131,0,0.04458000938,0.03050211168,,,,inactive,False,False,False,False,,2
2015-10-15,limit_up_down_breadth_top,top,0.768,False,2526,2116,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.764,0.772,250,250,250,0.768,-0.09999999999999998,161,12,129,7,149,122,0.07608695652,0.005671077505,0.06096408318,0.003308128544,0.07041587902,0.05765595463,2116,0,0.081758034025,0.06427221172400001,,,,inactive,False,False,False,False,,2
2015-10-16,limit_up_down_breadth_top,top,0.758,False,2526,2116,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.776,0.74,250,250,250,0.758,0.05800000000000005,158,5,113,3,153,110,0.07466918715,0.00236294896,0.0534026465,0.001417769376,0.07230623819,0.05198487713,2116,0,0.07703213611,0.054820415876,,,,inactive,False,False,False,False,,2
2015-10-19,limit_up_down_breadth_top,top,0.71,False,2526,2105,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.724,0.696,250,250,250,0.71,-0.16400000000000003,129,6,91,3,123,88,0.06128266033,0.002850356295,0.0432304038,0.001425178147,0.05843230404,0.04180522565,2105,0,0.064133016625,0.044655581947,,,,inactive,False,False,False,False,,2
2015-10-20,limit_up_down_breadth_top,top,0.714,False,2526,2107,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.712,0.716,250,250,250,0.714,0.03200000000000003,128,8,99,4,120,95,0.06074988135,0.003796867584,0.04698623636,0.001898433792,0.05695301376,0.04508780256,2107,0,0.064546748934,0.048884670152,,,,inactive,False,False,False,False,,2
2015-10-21,limit_up_down_breadth_top,top,0.062,False,2526,2108,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.06,0.064,250,250,250,0.062,-0.448,90,1096,31,785,-1006,-754,0.04269449715,0.5199240987,0.01470588235,0.3723908918,-0.4772296015,-0.3576850095,2108,0,0.56261859585,0.38709677415,,,,inactive,False,False,False,False,,2
