date,signal_id,direction,raw_value,triggered,universe_size,valid_count,version,industry_code,industry_name,industry_rank_ma20,industry_breadth_ma20,industry_above_count_ma20,industry_valid_count_ma20,ranked_industry_count_ma20,top1_tie_count_ma20,industry_start_date,industry_end_date,episode_id,episode_number,episode_day,episode_stage,event_onset,event_continuation,event_exit,event_capped_confirmation,capped_confirmation_reason,capped_confirmation_n
2017-02-10,single_industry_top1_801730,top,0.7397260274,False,160,146,single_industry_top1_v1_20170103_20260814,801730,电气设备I,16,0.7397260274,108,146,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-02-13,single_industry_top1_801730,top,0.8698630137,False,160,146,single_industry_top1_v1_20170103_20260814,801730,电气设备I,14,0.8698630137,127,146,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-02-14,single_industry_top1_801730,top,0.8630136986,False,160,146,single_industry_top1_v1_20170103_20260814,801730,电气设备I,14,0.8630136986,126,146,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-02-15,single_industry_top1_801730,top,0.7260273973,False,160,146,single_industry_top1_v1_20170103_20260814,801730,电气设备I,18,0.7260273973,106,146,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-02-16,single_industry_top1_801730,top,0.7755102041,False,160,147,single_industry_top1_v1_20170103_20260814,801730,电气设备I,17,0.7755102041,114,147,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-02-17,single_industry_top1_801730,top,0.6530612245,False,160,147,single_industry_top1_v1_20170103_20260814,801730,电气设备I,18,0.6530612245,96,147,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-02-20,single_industry_top1_801730,top,0.7142857143,False,160,147,single_industry_top1_v1_20170103_20260814,801730,电气设备I,16,0.7142857143,105,147,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-02-21,single_industry_top1_801730,top,0.8503401361,False,160,147,single_industry_top1_v1_20170103_20260814,801730,电气设备I,11,0.8503401361,125,147,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-02-22,single_industry_top1_801730,top,0.8707482993,False,160,147,single_industry_top1_v1_20170103_20260814,801730,电气设备I,11,0.8707482993,128,147,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-02-23,single_industry_top1_801730,top,0.843537415,False,160,147,single_industry_top1_v1_20170103_20260814,801730,电气设备I,9,0.843537415,124,147,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-02-24,single_industry_top1_801730,top,0.8698630137,False,160,146,single_industry_top1_v1_20170103_20260814,801730,电气设备I,9,0.8698630137,127,146,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-02-27,single_industry_top1_801730,top,0.7551020408,False,160,147,single_industry_top1_v1_20170103_20260814,801730,电气设备I,10,0.7551020408,111,147,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-02-28,single_industry_top1_801730,top,0.7074829932,False,160,147,single_industry_top1_v1_20170103_20260814,801730,电气设备I,13,0.7074829932,104,147,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-03-01,single_industry_top1_801730,top,0.7006802721,False,160,147,single_industry_top1_v1_20170103_20260814,801730,电气设备I,18,0.7006802721,103,147,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-03-02,single_industry_top1_801730,top,0.6041666667,False,160,144,single_industry_top1_v1_20170103_20260814,801730,电气设备I,12,0.6041666667,87,144,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-03-03,single_industry_top1_801730,top,0.6223776224,False,160,143,single_industry_top1_v1_20170103_20260814,801730,电气设备I,6,0.6223776224,89,143,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-03-06,single_industry_top1_801730,top,0.7464788732,False,160,142,single_industry_top1_v1_20170103_20260814,801730,电气设备I,8,0.7464788732,106,142,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-03-07,single_industry_top1_801730,top,0.7676056338,False,160,142,single_industry_top1_v1_20170103_20260814,801730,电气设备I,8,0.7676056338,109,142,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-03-08,single_industry_top1_801730,top,0.7183098592,False,160,142,single_industry_top1_v1_20170103_20260814,801730,电气设备I,8,0.7183098592,102,142,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-03-09,single_industry_top1_801730,top,0.5594405594,False,160,143,single_industry_top1_v1_20170103_20260814,801730,电气设备I,10,0.5594405594,80,143,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-03-10,single_industry_top1_801730,top,0.5314685315,False,160,143,single_industry_top1_v1_20170103_20260814,801730,电气设备I,9,0.5314685315,76,143,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-03-13,single_industry_top1_801730,top,0.5874125874,False,160,143,single_industry_top1_v1_20170103_20260814,801730,电气设备I,9,0.5874125874,84,143,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-03-14,single_industry_top1_801730,top,0.5314685315,False,160,143,single_industry_top1_v1_20170103_20260814,801730,电气设备I,11,0.5314685315,76,143,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-03-15,single_industry_top1_801730,top,0.4335664336,False,160,143,single_industry_top1_v1_20170103_20260814,801730,电气设备I,13,0.4335664336,62,143,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-03-16,single_industry_top1_801730,top,0.6433566434,False,160,143,single_industry_top1_v1_20170103_20260814,801730,电气设备I,8,0.6433566434,92,143,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-03-17,single_industry_top1_801730,top,0.5034965035,False,160,143,single_industry_top1_v1_20170103_20260814,801730,电气设备I,11,0.5034965035,72,143,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-03-20,single_industry_top1_801730,top,0.5563380282,False,160,142,single_industry_top1_v1_20170103_20260814,801730,电气设备I,9,0.5563380282,79,142,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-03-21,single_industry_top1_801730,top,0.6197183099,False,160,142,single_industry_top1_v1_20170103_20260814,801730,电气设备I,7,0.6197183099,88,142,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-03-22,single_industry_top1_801730,top,0.4718309859,False,160,142,single_industry_top1_v1_20170103_20260814,801730,电气设备I,9,0.4718309859,67,142,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-03-23,single_industry_top1_801730,top,0.4436619718,False,160,142,single_industry_top1_v1_20170103_20260814,801730,电气设备I,9,0.4436619718,63,142,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-03-24,single_industry_top1_801730,top,0.4436619718,False,160,142,single_industry_top1_v1_20170103_20260814,801730,电气设备I,13,0.4436619718,63,142,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-03-27,single_industry_top1_801730,top,0.4195804196,False,160,143,single_industry_top1_v1_20170103_20260814,801730,电气设备I,13,0.4195804196,60,143,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-03-28,single_industry_top1_801730,top,0.3706293706,False,160,143,single_industry_top1_v1_20170103_20260814,801730,电气设备I,13,0.3706293706,53,143,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-03-29,single_industry_top1_801730,top,0.3055555556,False,160,144,single_industry_top1_v1_20170103_20260814,801730,电气设备I,12,0.3055555556,44,144,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-03-30,single_industry_top1_801730,top,0.1736111111,False,160,144,single_industry_top1_v1_20170103_20260814,801730,电气设备I,19,0.1736111111,25,144,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-03-31,single_industry_top1_801730,top,0.1875,False,160,144,single_industry_top1_v1_20170103_20260814,801730,电气设备I,18,0.1875,27,144,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-04-05,single_industry_top1_801730,top,0.3194444444,False,160,144,single_industry_top1_v1_20170103_20260814,801730,电气设备I,23,0.3194444444,46,144,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-04-06,single_industry_top1_801730,top,0.375,False,160,144,single_industry_top1_v1_20170103_20260814,801730,电气设备I,15,0.375,54,144,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-04-07,single_industry_top1_801730,top,0.4125874126,False,160,143,single_industry_top1_v1_20170103_20260814,801730,电气设备I,16,0.4125874126,59,143,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-04-10,single_industry_top1_801730,top,0.3286713287,False,160,143,single_industry_top1_v1_20170103_20260814,801730,电气设备I,14,0.3286713287,47,143,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-04-11,single_industry_top1_801730,top,0.3591549296,False,160,142,single_industry_top1_v1_20170103_20260814,801730,电气设备I,14,0.3591549296,51,142,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-04-12,single_industry_top1_801730,top,0.3472222222,False,160,144,single_industry_top1_v1_20170103_20260814,801730,电气设备I,12,0.3472222222,50,144,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-04-13,single_industry_top1_801730,top,0.3888888889,False,160,144,single_industry_top1_v1_20170103_20260814,801730,电气设备I,11,0.3888888889,56,144,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-04-14,single_industry_top1_801730,top,0.2430555556,False,160,144,single_industry_top1_v1_20170103_20260814,801730,电气设备I,14,0.2430555556,35,144,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-04-17,single_industry_top1_801730,top,0.1805555556,False,160,144,single_industry_top1_v1_20170103_20260814,801730,电气设备I,17,0.1805555556,26,144,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-04-18,single_industry_top1_801730,top,0.1666666667,False,160,144,single_industry_top1_v1_20170103_20260814,801730,电气设备I,14,0.1666666667,24,144,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-04-19,single_industry_top1_801730,top,0.124137931,False,160,145,single_industry_top1_v1_20170103_20260814,801730,电气设备I,13,0.124137931,18,145,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-04-20,single_industry_top1_801730,top,0.1048951049,False,160,143,single_industry_top1_v1_20170103_20260814,801730,电气设备I,18,0.1048951049,15,143,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-04-21,single_industry_top1_801730,top,0.0979020979,False,160,143,single_industry_top1_v1_20170103_20260814,801730,电气设备I,15,0.0979020979,14,143,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-04-24,single_industry_top1_801730,top,0.04929577465,False,160,142,single_industry_top1_v1_20170103_20260814,801730,电气设备I,18,0.04929577465,7,142,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-04-25,single_industry_top1_801730,top,0.06382978723,False,160,141,single_industry_top1_v1_20170103_20260814,801730,电气设备I,21,0.06382978723,9,141,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-04-26,single_industry_top1_801730,top,0.07142857143,False,160,140,single_industry_top1_v1_20170103_20260814,801730,电气设备I,19,0.07142857143,10,140,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-04-27,single_industry_top1_801730,top,0.1079136691,False,160,139,single_industry_top1_v1_20170103_20260814,801730,电气设备I,19,0.1079136691,15,139,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-04-28,single_industry_top1_801730,top,0.1231884058,False,160,138,single_industry_top1_v1_20170103_20260814,801730,电气设备I,18,0.1231884058,17,138,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-05-02,single_industry_top1_801730,top,0.1492537313,False,160,134,single_industry_top1_v1_20170103_20260814,801730,电气设备I,18,0.1492537313,20,134,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-05-03,single_industry_top1_801730,top,0.1407407407,False,160,135,single_industry_top1_v1_20170103_20260814,801730,电气设备I,21,0.1407407407,19,135,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-05-04,single_industry_top1_801730,top,0.1492537313,False,160,134,single_industry_top1_v1_20170103_20260814,801730,电气设备I,15,0.1492537313,20,134,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-05-05,single_industry_top1_801730,top,0.1194029851,False,160,134,single_industry_top1_v1_20170103_20260814,801730,电气设备I,21,0.1194029851,16,134,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-05-08,single_industry_top1_801730,top,0.1029411765,False,160,136,single_industry_top1_v1_20170103_20260814,801730,电气设备I,17,0.1029411765,14,136,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-05-09,single_industry_top1_801730,top,0.07971014493,False,160,138,single_industry_top1_v1_20170103_20260814,801730,电气设备I,24,0.07971014493,11,138,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-05-10,single_industry_top1_801730,top,0.06617647059,False,160,136,single_industry_top1_v1_20170103_20260814,801730,电气设备I,22,0.06617647059,9,136,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-05-11,single_industry_top1_801730,top,0.06569343066,False,160,137,single_industry_top1_v1_20170103_20260814,801730,电气设备I,22,0.06569343066,9,137,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-05-12,single_industry_top1_801730,top,0.08888888889,False,160,135,single_industry_top1_v1_20170103_20260814,801730,电气设备I,22,0.08888888889,12,135,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-05-15,single_industry_top1_801730,top,0.1259259259,False,160,135,single_industry_top1_v1_20170103_20260814,801730,电气设备I,21,0.1259259259,17,135,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-05-16,single_industry_top1_801730,top,0.2611940299,False,160,134,single_industry_top1_v1_20170103_20260814,801730,电气设备I,16,0.2611940299,35,134,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-05-17,single_industry_top1_801730,top,0.3308823529,False,160,136,single_industry_top1_v1_20170103_20260814,801730,电气设备I,14,0.3308823529,45,136,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-05-18,single_industry_top1_801730,top,0.3529411765,False,160,136,single_industry_top1_v1_20170103_20260814,801730,电气设备I,8,0.3529411765,48,136,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-05-19,single_industry_top1_801730,top,0.3676470588,False,160,136,single_industry_top1_v1_20170103_20260814,801730,电气设备I,9,0.3676470588,50,136,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-05-22,single_industry_top1_801730,top,0.2647058824,False,160,136,single_industry_top1_v1_20170103_20260814,801730,电气设备I,8,0.2647058824,36,136,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-05-23,single_industry_top1_801730,top,0.1029411765,False,160,136,single_industry_top1_v1_20170103_20260814,801730,电气设备I,18,0.1029411765,14,136,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-05-24,single_industry_top1_801730,top,0.1397058824,False,160,136,single_industry_top1_v1_20170103_20260814,801730,电气设备I,16,0.1397058824,19,136,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-05-25,single_industry_top1_801730,top,0.2,False,160,135,single_industry_top1_v1_20170103_20260814,801730,电气设备I,14,0.2,27,135,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-05-26,single_industry_top1_801730,top,0.237037037,False,160,135,single_industry_top1_v1_20170103_20260814,801730,电气设备I,13,0.237037037,32,135,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-05-31,single_industry_top1_801730,top,0.2462686567,False,160,134,single_industry_top1_v1_20170103_20260814,801730,电气设备I,15,0.2462686567,33,134,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-06-01,single_industry_top1_801730,top,0.1578947368,False,160,133,single_industry_top1_v1_20170103_20260814,801730,电气设备I,17,0.1578947368,21,133,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-06-02,single_industry_top1_801730,top,0.2105263158,False,160,133,single_industry_top1_v1_20170103_20260814,801730,电气设备I,16,0.2105263158,28,133,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-06-05,single_industry_top1_801730,top,0.276119403,False,160,134,single_industry_top1_v1_20170103_20260814,801730,电气设备I,15,0.276119403,37,134,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-06-06,single_industry_top1_801730,top,0.2985074627,False,160,134,single_industry_top1_v1_20170103_20260814,801730,电气设备I,20,0.2985074627,40,134,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-06-07,single_industry_top1_801730,top,0.5298507463,False,160,134,single_industry_top1_v1_20170103_20260814,801730,电气设备I,24,0.5298507463,71,134,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-06-08,single_industry_top1_801730,top,0.5,False,160,136,single_industry_top1_v1_20170103_20260814,801730,电气设备I,25,0.5,68,136,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-06-09,single_industry_top1_801730,top,0.5328467153,False,160,137,single_industry_top1_v1_20170103_20260814,801730,电气设备I,25,0.5328467153,73,137,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-06-12,single_industry_top1_801730,top,0.3469387755,False,165,147,single_industry_top1_v1_20170103_20260814,801730,电气设备I,21,0.3469387755,51,147,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-06-13,single_industry_top1_801730,top,0.537414966,False,165,147,single_industry_top1_v1_20170103_20260814,801730,电气设备I,21,0.537414966,79,147,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-06-14,single_industry_top1_801730,top,0.5890410959,False,165,146,single_industry_top1_v1_20170103_20260814,801730,电气设备I,18,0.5890410959,86,146,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-06-15,single_industry_top1_801730,top,0.8263888889,False,165,144,single_industry_top1_v1_20170103_20260814,801730,电气设备I,14,0.8263888889,119,144,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-06-16,single_industry_top1_801730,top,0.7862068966,False,165,145,single_industry_top1_v1_20170103_20260814,801730,电气设备I,18,0.7862068966,114,145,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-06-19,single_industry_top1_801730,top,0.8689655172,False,165,145,single_industry_top1_v1_20170103_20260814,801730,电气设备I,13,0.8689655172,126,145,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-06-20,single_industry_top1_801730,top,0.8767123288,False,165,146,single_industry_top1_v1_20170103_20260814,801730,电气设备I,11,0.8767123288,128,146,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-06-21,single_industry_top1_801730,top,0.8493150685,False,165,146,single_industry_top1_v1_20170103_20260814,801730,电气设备I,19,0.8493150685,124,146,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-06-22,single_industry_top1_801730,top,0.5578231293,False,165,147,single_industry_top1_v1_20170103_20260814,801730,电气设备I,26,0.5578231293,82,147,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-06-23,single_industry_top1_801730,top,0.5034013605,False,165,147,single_industry_top1_v1_20170103_20260814,801730,电气设备I,22,0.5034013605,74,147,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-06-26,single_industry_top1_801730,top,0.6802721088,False,165,147,single_industry_top1_v1_20170103_20260814,801730,电气设备I,20,0.6802721088,100,147,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-06-27,single_industry_top1_801730,top,0.6575342466,False,164,146,single_industry_top1_v1_20170103_20260814,801730,电气设备I,27,0.6575342466,96,146,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-06-28,single_industry_top1_801730,top,0.5136986301,False,164,146,single_industry_top1_v1_20170103_20260814,801730,电气设备I,26,0.5136986301,75,146,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-06-29,single_industry_top1_801730,top,0.5547945205,False,164,146,single_industry_top1_v1_20170103_20260814,801730,电气设备I,26,0.5547945205,81,146,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-06-30,single_industry_top1_801730,top,0.6095890411,False,164,146,single_industry_top1_v1_20170103_20260814,801730,电气设备I,18,0.6095890411,89,146,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-07-03,single_industry_top1_801730,top,0.6802721088,False,164,147,single_industry_top1_v1_20170103_20260814,801730,电气设备I,21,0.6802721088,100,147,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-07-04,single_industry_top1_801730,top,0.6462585034,False,164,147,single_industry_top1_v1_20170103_20260814,801730,电气设备I,17,0.6462585034,95,147,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-07-05,single_industry_top1_801730,top,0.6870748299,False,164,147,single_industry_top1_v1_20170103_20260814,801730,电气设备I,22,0.6870748299,101,147,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-07-06,single_industry_top1_801730,top,0.7328767123,False,164,146,single_industry_top1_v1_20170103_20260814,801730,电气设备I,14,0.7328767123,107,146,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-07-07,single_industry_top1_801730,top,0.7310344828,False,164,145,single_industry_top1_v1_20170103_20260814,801730,电气设备I,18,0.7310344828,106,145,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-07-10,single_industry_top1_801730,top,0.6620689655,False,164,145,single_industry_top1_v1_20170103_20260814,801730,电气设备I,12,0.6620689655,96,145,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-07-11,single_industry_top1_801730,top,0.4657534247,False,164,146,single_industry_top1_v1_20170103_20260814,801730,电气设备I,17,0.4657534247,68,146,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-07-12,single_industry_top1_801730,top,0.3356164384,False,164,146,single_industry_top1_v1_20170103_20260814,801730,电气设备I,19,0.3356164384,49,146,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-07-13,single_industry_top1_801730,top,0.3517241379,False,164,145,single_industry_top1_v1_20170103_20260814,801730,电气设备I,18,0.3517241379,51,145,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-07-14,single_industry_top1_801730,top,0.3287671233,False,164,146,single_industry_top1_v1_20170103_20260814,801730,电气设备I,19,0.3287671233,48,146,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-07-17,single_industry_top1_801730,top,0.06849315068,False,164,146,single_industry_top1_v1_20170103_20260814,801730,电气设备I,22,0.06849315068,10,146,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-07-18,single_industry_top1_801730,top,0.08965517241,False,164,145,single_industry_top1_v1_20170103_20260814,801730,电气设备I,21,0.08965517241,13,145,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-07-19,single_industry_top1_801730,top,0.1369863014,False,164,146,single_industry_top1_v1_20170103_20260814,801730,电气设备I,22,0.1369863014,20,146,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-07-20,single_industry_top1_801730,top,0.2123287671,False,164,146,single_industry_top1_v1_20170103_20260814,801730,电气设备I,21,0.2123287671,31,146,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-07-21,single_industry_top1_801730,top,0.2244897959,False,164,147,single_industry_top1_v1_20170103_20260814,801730,电气设备I,20,0.2244897959,33,147,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-07-24,single_industry_top1_801730,top,0.2397260274,False,164,146,single_industry_top1_v1_20170103_20260814,801730,电气设备I,22,0.2397260274,35,146,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-07-25,single_industry_top1_801730,top,0.2191780822,False,164,146,single_industry_top1_v1_20170103_20260814,801730,电气设备I,23,0.2191780822,32,146,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-07-26,single_industry_top1_801730,top,0.1917808219,False,164,146,single_industry_top1_v1_20170103_20260814,801730,电气设备I,23,0.1917808219,28,146,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-07-27,single_industry_top1_801730,top,0.3561643836,False,164,146,single_industry_top1_v1_20170103_20260814,801730,电气设备I,19,0.3561643836,52,146,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-07-28,single_industry_top1_801730,top,0.3904109589,False,164,146,single_industry_top1_v1_20170103_20260814,801730,电气设备I,16,0.3904109589,57,146,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-07-31,single_industry_top1_801730,top,0.4489795918,False,164,147,single_industry_top1_v1_20170103_20260814,801730,电气设备I,15,0.4489795918,66,147,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-08-01,single_industry_top1_801730,top,0.462585034,False,164,147,single_industry_top1_v1_20170103_20260814,801730,电气设备I,19,0.462585034,68,147,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-08-02,single_industry_top1_801730,top,0.3716216216,False,164,148,single_industry_top1_v1_20170103_20260814,801730,电气设备I,17,0.3716216216,55,148,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-08-03,single_industry_top1_801730,top,0.4527027027,False,164,148,single_industry_top1_v1_20170103_20260814,801730,电气设备I,14,0.4527027027,67,148,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-08-04,single_industry_top1_801730,top,0.4391891892,False,164,148,single_industry_top1_v1_20170103_20260814,801730,电气设备I,13,0.4391891892,65,148,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-08-07,single_industry_top1_801730,top,0.5704697987,False,164,149,single_industry_top1_v1_20170103_20260814,801730,电气设备I,10,0.5704697987,85,149,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-08-08,single_industry_top1_801730,top,0.5973154362,False,164,149,single_industry_top1_v1_20170103_20260814,801730,电气设备I,13,0.5973154362,89,149,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-08-09,single_industry_top1_801730,top,0.5704697987,False,164,149,single_industry_top1_v1_20170103_20260814,801730,电气设备I,16,0.5704697987,85,149,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-08-10,single_industry_top1_801730,top,0.5,False,164,148,single_industry_top1_v1_20170103_20260814,801730,电气设备I,14,0.5,74,148,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
